BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,sale_year,sale_month
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,4037.0,2325.0,1920,1,A1,335000.0,2016-09-07,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1689.0,1256.0,1901,1,A5,455000.0,2017-03-13,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,S1,11421,1,1,2,2092.0,1920.0,1931,1,S1,600000.0,2016-12-15,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A3,11421,1,0,1,6000.0,2520.0,1931,1,A3,780000.0,2017-01-20,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,4037.0,1246.0,1920,1,A1,660000.0,2016-10-20,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,S1,11421,1,1,2,1914.0,2146.0,1931,1,S1,800000.0,2016-09-08,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1344.0,1129.0,1920,1,A5,470000.0,2017-01-31,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,3000.0,2160.0,1930,1,A1,766000.0,2017-07-07,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2603.0,1379.0,1925,1,A1,598000.0,2017-03-09,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,S1,11421,1,1,2,1053.0,1664.0,1925,1,S1,639999.0,2016-10-12,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1373.0,1344.0,1910,1,A5,380000.0,2017-01-31,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1850.0,1215.0,1920,1,A1,523000.0,2017-04-13,2017,4
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1806.0,1264.0,1920,1,A1,271000.0,2017-05-01,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1868.0,1260.0,1920,1,A1,367000.0,2017-03-30,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2319.0,1742.0,1910,1,A1,489000.0,2017-08-24,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2522.0,1328.0,1910,1,A1,530000.0,2017-07-14,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2220.0,1422.0,1910,1,A1,501000.0,2017-04-20,2017,4
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2220.0,1422.0,1910,1,A1,510000.0,2017-03-17,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2523.0,1648.0,1910,1,A1,384000.0,2017-02-01,2017,2
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1775.0,1118.0,1910,1,A1,332000.0,2017-02-08,2017,2
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1650.0,936.0,1910,1,A5,320000.0,2017-06-08,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1581.0,1208.0,1915,1,A5,425000.0,2017-03-10,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1573.0,1308.0,1915,1,A5,485000.0,2017-08-02,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,2500.0,1684.0,1920,1,A9,630000.0,2017-08-25,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2200.0,1428.0,1920,1,A1,334557.0,2017-03-01,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,2500.0,1691.0,1901,1,A9,270000.0,2016-10-25,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2500.0,1440.0,1901,1,A1,502000.0,2017-01-30,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1640.0,1288.0,1901,1,A9,558000.0,2017-06-29,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1309.0,1920,1,A1,538800.0,2017-08-14,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2500.0,1312.0,1920,1,A1,440000.0,2017-06-09,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2017.0,1288.0,1920,1,A1,568000.0,2017-03-13,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,2500.0,1332.0,1935,1,A5,530000.0,2017-03-21,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,2017.0,1503.0,1915,1,A9,590000.0,2017-07-13,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1232.0,1901,1,A5,600000.0,2017-03-30,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1650.0,1096.0,1920,1,A5,440000.0,2017-01-05,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1920.0,1651.0,1920,1,A1,555000.0,2016-12-20,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1313.0,1152.0,1920,1,A5,450000.0,2017-05-31,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1313.0,1152.0,1920,1,A5,385000.0,2017-08-08,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1761.0,1920,1,A1,550000.0,2016-10-05,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1800.0,1920,1,A1,640000.0,2017-08-24,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1320.0,1232.0,1915,1,A5,389990.0,2017-08-02,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2029.0,1144.0,1920,1,A1,420000.0,2017-05-30,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2420.0,1614.0,1920,1,A1,500000.0,2017-07-06,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2420.0,1614.0,1920,1,A1,410000.0,2017-03-09,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2420.0,1614.0,1920,1,A1,515000.0,2017-05-24,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2141.0,1768.0,1920,1,A1,485000.0,2017-05-05,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1987.0,1694.0,1901,1,A9,430000.0,2017-06-07,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1722.0,1827.0,1920,1,A1,670000.0,2017-03-03,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,6000.0,3900.0,1901,1,A1,770000.0,2016-12-12,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,4000.0,2366.0,1901,1,A1,610000.0,2016-12-16,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1128.0,1920,1,A9,438000.0,2017-07-13,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1140.0,1920,1,A9,470000.0,2017-06-26,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1140.0,1920,1,A9,454000.0,2017-04-19,2017,4
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2415.0,1296.0,1920,1,A1,515000.0,2017-01-06,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1800.0,1144.0,1920,1,A9,538000.0,2017-03-07,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,2325.0,1192.0,1920,1,A9,478500.0,2017-02-15,2017,2
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1161.0,1925,1,A9,225000.0,2017-05-10,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1161.0,1925,1,A9,487000.0,2016-11-22,2016,11
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1161.0,1925,1,A9,200000.0,2016-09-13,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2378.0,1328.0,1925,1,A1,489000.0,2016-09-22,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1900.0,1320.0,1915,1,A5,568000.0,2017-03-23,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2500.0,1800.0,1960,1,A1,695000.0,2017-08-10,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2500.0,1800.0,1960,1,A1,393750.0,2017-03-31,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1858.0,1344.0,1920,1,A1,490000.0,2017-05-23,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1858.0,1344.0,1920,1,A5,499000.0,2016-10-27,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1700.0,1306.0,1930,1,A5,530000.0,2017-07-26,2017,7
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1700.0,1306.0,1930,1,A5,340000.0,2016-12-22,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,3100.0,1306.0,1930,1,A5,540000.0,2017-01-13,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,2000.0,1386.0,1930,1,A5,535000.0,2017-06-26,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A2,11421,1,0,1,4495.0,820.0,1930,1,A2,299000.0,2016-09-20,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1280.0,1072.0,1920,1,A9,475000.0,2017-02-17,2017,2
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1650.0,1308.0,1920,1,A9,235000.0,2017-05-01,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1650.0,1308.0,1920,1,A9,565000.0,2017-06-30,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1650.0,1308.0,1920,1,A9,335000.0,2017-03-09,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2500.0,1527.0,1910,1,A1,650000.0,2016-10-12,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1800.0,1564.0,1915,1,A1,80000.0,2017-01-13,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1884.0,1915,1,A1,523500.0,2017-08-07,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1280.0,1915,1,A1,490000.0,2017-01-20,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,2000.0,1316.0,1910,1,A5,510000.0,2017-06-30,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2100.0,1036.0,1915,1,A1,565000.0,2017-08-09,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1680.0,1290.0,1920,1,A5,540000.0,2017-06-13,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1168.0,1920,1,A1,460000.0,2016-12-21,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1168.0,1920,1,A1,410000.0,2016-10-27,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1296.0,1920,1,A1,515000.0,2017-03-02,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1296.0,1920,1,A1,430000.0,2017-05-30,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,3700.0,1457.0,1920,1,A1,575000.0,2017-01-20,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1284.0,1910,1,A5,445500.0,2016-12-22,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1942.0,1881.0,1920,1,A1,455000.0,2017-01-25,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1667.0,1080.0,1920,1,A9,459000.0,2016-12-21,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1667.0,1176.0,1920,1,A5,455000.0,2017-06-13,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2125.0,1344.0,1920,1,A1,365000.0,2016-11-18,2016,11
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1344.0,1920,1,A1,530000.0,2017-03-27,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,2000.0,1344.0,1920,1,A9,520000.0,2016-10-13,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1344.0,1920,1,A1,525000.0,2016-12-30,2016,12
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1942.0,1280.0,1920,1,A1,260000.0,2017-08-08,2017,8
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A9,11421,1,0,1,1600.0,1224.0,1920,1,A9,315000.0,2017-01-19,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2400.0,1312.0,1920,1,A1,560000.0,2017-06-16,2017,6
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2000.0,1344.0,1920,1,A1,490000.0,2017-02-17,2017,2
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2300.0,1408.0,1920,1,A1,500000.0,2017-03-06,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1323.0,1920,1,A5,314000.0,2017-01-20,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1368.0,1920,1,A5,550000.0,2017-03-30,2017,3
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1331.0,1920,1,A5,528000.0,2017-04-24,2017,4
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A5,11421,1,0,1,1800.0,1324.0,1920,1,A5,550000.0,2016-09-13,2016,9
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2100.0,1264.0,1920,1,A1,550000.0,2016-10-06,2016,10
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,2100.0,1264.0,1920,1,A1,348000.0,2017-01-24,2017,1
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,1800.0,1656.0,1925,1,A1,600000.0,2017-05-25,2017,5
Queens,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,A1,11421,1,0,1,5399.0,1924.0,1930,1,A1,600000.0,2017-01-23,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2060.0,1673.0,1955,1,B1,480000.0,2016-10-26,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2300.0,1840.0,1955,1,B1,775000.0,2017-01-27,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1972.0,1655.0,1955,1,B1,300000.0,2017-08-03,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2402.0,2320.0,1925,1,B2,690000.0,2017-06-01,2017,6
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1880.0,1540.0,1955,1,B1,720000.0,2017-07-20,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1880.0,2750.0,1960,1,B1,805000.0,2017-02-15,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2018.0,1442.0,1920,1,B3,555000.0,2017-01-06,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2000.0,1410.0,1920,1,B3,510000.0,2016-10-13,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,S2,11421,2,1,3,1817.0,3300.0,1910,1,S2,1180000.0,2017-01-03,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2018.0,1412.0,1910,1,B3,352000.0,2017-02-13,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2723.0,2155.0,1920,1,B2,790000.0,2017-08-22,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2521.0,2040.0,1920,1,B2,630000.0,2017-08-15,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2000.0,2160.0,1910,1,B1,760000.0,2016-10-13,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2042.0,2112.0,1930,1,B2,565000.0,2016-10-20,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,S2,11421,2,1,3,1876.0,3300.0,1923,1,S2,1280000.0,2016-11-22,2016,11
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2000.0,2240.0,1920,1,B1,600000.0,2016-09-28,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2521.0,2124.0,1925,1,B2,728000.0,2016-09-28,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2017.0,2048.0,1901,1,B1,730000.0,2017-02-13,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2020.0,2256.0,1920,1,B3,915000.0,2017-08-22,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,8000.0,2796.0,1920,1,B3,1075000.0,2016-12-23,2016,12
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2018.0,2128.0,1910,1,B1,510000.0,2017-03-06,2017,3
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2018.0,2128.0,1910,1,B1,501000.0,2016-09-20,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,1916.0,1796.0,1910,1,B2,635000.0,2016-09-27,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1823.0,2096.0,1915,1,B1,620000.0,2017-07-07,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1907.0,2310.0,1920,1,B1,875000.0,2016-10-20,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,5546.0,3020.0,1910,1,B3,885000.0,2017-06-07,2017,6
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2018.0,1328.0,1915,1,B2,480000.0,2017-02-17,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,4033.0,2804.0,1910,1,B3,895000.0,2017-03-15,2017,3
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,4033.0,2579.0,1910,1,B2,850000.0,2016-09-29,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,4000.0,2198.0,1920,1,B3,840000.0,2017-04-10,2017,4
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,4033.0,2782.0,1920,1,B1,890000.0,2017-07-21,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,3600.0,1548.0,1920,1,B3,752000.0,2016-10-28,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,3600.0,2676.0,1905,1,B2,740000.0,2016-11-16,2016,11
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,3600.0,2523.0,1910,1,B2,930000.0,2017-03-14,2017,3
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2726.0,1603.0,1925,1,B3,620000.0,2017-01-20,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1618.0,2120.0,1899,1,B1,865000.0,2017-07-28,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,1770.0,1575.0,1920,1,B2,641000.0,2016-09-19,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2035.0,1748.0,1920,1,B3,534581.0,2017-08-22,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,1376.0,1692.0,1899,1,B2,650000.0,2016-10-27,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,1811.0,1488.0,1920,1,B2,610000.0,2017-05-04,2017,5
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2000.0,3192.0,1901,1,B1,790000.0,2016-10-12,2016,10
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1900.0,3192.0,1901,1,B1,780000.0,2017-08-04,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2396.0,2100.0,1910,1,B2,448000.0,2017-07-11,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2396.0,2100.0,1910,1,B2,390000.0,2016-12-19,2016,12
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2375.0,2100.0,1910,1,B2,745000.0,2017-04-13,2017,4
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2522.0,1328.0,1910,1,B3,300000.0,2017-06-16,2017,6
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2500.0,1236.0,1920,1,B3,440000.0,2017-08-11,2017,8
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2800.0,2320.0,1920,1,B2,650000.0,2016-12-22,2016,12
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2300.0,1542.0,1920,1,B2,690000.0,2017-02-10,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,1947.0,1171.0,1910,1,B3,500000.0,2017-01-05,2017,1
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,2500.0,2248.0,1910,1,B1,645000.0,2016-09-27,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2000.0,2080.0,1901,1,B2,640000.0,2017-05-23,2017,5
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B1,11421,2,0,2,1731.0,1836.0,1901,1,B1,660000.0,2017-07-17,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2218.0,2052.0,1920,1,B2,662000.0,2017-06-13,2017,6
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2523.0,1848.0,1920,1,B3,760000.0,2016-09-30,2016,9
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2523.0,1620.0,1910,1,B3,540000.0,2017-02-10,2017,2
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B3,11421,2,0,2,2523.0,1404.0,1910,1,B3,380000.0,2017-07-18,2017,7
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2342.0,2250.0,1910,1,B2,430000.0,2017-03-10,2017,3
Queens,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,B2,11421,2,0,2,2500.0,1920.0,1901,1,B2,665000.0,2016-11-10,2016,11
