Sold Price,DOM,Garage Capacity,HOA Fee,Irregular Shape,Quadrant,School District,Sold Terms,Total Bedrooms,Total Bathrooms,Total Square Feet,Year Built,Zip,year_sold,month_sold,built_after_2000
299400,2,2,125,No,SE,Cache,Conventional,4,3,2838,2016,84335,2020,7,1
298750,2,2,0,No,SE,Cache,Conventional,3,2,2707,2006,84335,2020,7,1
343350,2,2,0,No,NE,Cache,FHA,6,3,3100,2018,84335,2019,3,1
419000,2,3,0,No,SE,Cache,Conventional,6,3,2919,2012,84335,2020,10,1
444000,2,3,0,No,NE,Cache,FHA,7,4,4300,2000,84335,2020,3,1
148500,3,1,80,No,SE,Cache,FHA,3,3,1300,2002,84335,2018,4,1
160000,3,0,0,No,NW,Cache,FHA,2,1,939,1904,84335,2019,5,0
176900,3,1,84,No,SE,Cache,USDA Rural Development,3,3,1300,2001,84335,2019,6,1
186000,3,1,125,No,NE,Cache,Conventional,3,3,1558,2009,84335,2018,11,1
190000,3,2,0,No,NE,Cache,FHA,2,1,1794,1927,84335,2020,4,0
199000,3,1,0,No,SE,Cache,FHA,4,2,2266,1939,84335,2018,11,0
206000,3,1,125,No,NE,Cache,Conventional,3,3,1545,2009,84335,2020,6,1
204000,3,1,125,No,SE,Cache,Conventional,3,3,1377,2014,84335,2019,5,1
218000,3,2,125,No,SE,Cache,Conventional,3,3,1889,2014,84335,2018,8,1
220000,3,0,140,No,NE,Cache,Conventional,4,3,1968,2005,84335,2020,9,1
218500,3,3,0,No,NE,Cache,Conventional,5,3,3495,1961,84335,2018,8,0
235400,3,1,125,No,SE,Cache,USDA Rural Development,3,3,1778,2010,84335,2019,8,1
235100,3,2,125,No,SE,Cache,Conventional,4,4,2295,2014,84335,2018,5,1
235000,3,2,125,No,SE,Cache,Conventional,3,3,1705,2011,84335,2020,6,1
242000,3,2,1,No,SW,Cache,USDA Rural Development,5,2,1674,2018,84335,2019,2,1
252000,3,0,0,No,NW,Cache,USDA Rural Development,6,2,2016,1974,84335,2019,6,0
253000,3,2,125,No,SE,Cache,Cash,3,3,1611,2011,84335,2020,11,1
256500,3,2,125,No,SE,Cache,Conventional,5,2,2462,2011,84335,2019,7,1
276001,3,2,0,No,NW,Cache,Conventional,4,2,1984,1974,84335,2020,10,0
268000,3,2,0,No,SE,Cache,Conventional,6,3,2549,1999,84335,2018,5,0
280000,3,2,0,No,NW,Cache,USDA Rural Development,3,2,2016,1976,84335,2020,6,0
261000,3,2,0,No,SW,Cache,Conventional,4,2,2114,1972,84335,2020,5,0
277500,3,1,0,No,NW,Cache,Conventional,3,2,2312,1927,84335,2020,10,0
258601,3,2,125,No,SE,Cache,Cash,4,3,2400,2010,84335,2019,11,1
280000,3,2,0,No,SW,Cache,Conventional,6,3,2280,2008,84335,2019,7,1
280000,3,2,0,No,SE,Cache,USDA Rural Development,5,3,2654,1996,84335,2018,5,0
270000,3,2,123,No,SE,Cache,Conventional,4,3,2726,2016,84335,2019,5,1
305000,3,0,0,No,SE,Cache,Conventional,4,2,2254,1979,84335,2020,7,0
308000,3,2,0,No,SE,Cache,VA,5,3,2498,2000,84335,2020,3,1
310000,3,2,0,No,SE,Cache,Other,6,3,2476,2003,84335,2020,6,1
315000,3,1,0,No,NW,Cache,Conventional,4,3,3146,1919,84335,2019,9,0
321400,3,2,0,No,SE,Cache,Cash,4,2,2932,1965,84335,2020,11,0
325000,3,3,0,No,NE,Cache,Conventional,4,2,2346,1999,84335,2019,6,0
327500,3,2,0,No,SE,Cache,FHA,5,4,3128,1996,84335,2019,7,0
340000,3,2,0,No,SE,Cache,Cash,6,3,2925,1997,84335,2020,8,0
355000,3,2,125,No,SE,Cache,Conventional,4,3,2934,2014,84335,2020,10,1
408000,3,2,0,No,NE,Cache,Conventional,5,4,3529,2004,84335,2020,9,1
426900,3,3,0,No,NE,Cache,VA,5,4,4304,1996,84335,2019,8,0
445000,3,3,0,Yes,NE,Cache,Conventional,4,3,3519,2004,84335,2020,8,1
166500,4,0,100,No,NE,Cache,Other,3,3,1929,2005,84335,2018,5,1
170000,4,1,0,No,NW,Cache,Conventional,4,1,1956,1948,84335,2019,8,0
185000,4,0,0,No,NE,Cache,USDA Rural Development,3,1,1655,1888,84335,2019,7,0
199500,4,1,0,No,NW,Cache,Other,3,2,1941,1950,84335,2019,2,0
217500,4,1,125,No,NE,Cache,Conventional,3,3,1479,2008,84335,2020,8,1
228000,4,2,70,No,SW,Cache,Conventional,2,2,1335,2006,84335,2019,10,1
233900,4,2,125,No,SE,Cache,Conventional,3,3,1669,2011,84335,2019,7,1
233500,4,2,0,Yes,NE,Cache,Other,3,3,2448,1976,84335,2018,4,0
230000,4,2,123,No,SE,Cache,Cash,5,2,2454,2011,84335,2018,5,1
239342,4,2,0,No,NW,Cache,USDA Rural Development,4,1,2855,1917,84335,2019,6,0
247000,4,2,0,No,SE,Cache,FHA,4,2,2366,1966,84335,2018,5,0
244900,4,2,0,No,SE,Cache,Conventional,4,3,2190,1997,84335,2019,5,0
250000,4,2,125,No,SE,Cache,Cash,4,4,2305,2015,84335,2020,6,1
250000,4,0,0,No,SE,Cache,FHA,2,1,1060,1933,84335,2020,10,0
287000,4,2,0,No,SE,Cache,FHA,5,3,2478,1998,84335,2019,6,0
309000,4,1,0,No,NE,Cache,Conventional,4,3,2841,1892,84335,2018,11,0
320000,4,2,0,No,SE,Cache,USDA Rural Development,3,3,2379,1999,84335,2020,11,0
500000,4,2,0,No,SE,Cache,Cash,5,3,3133,1996,84335,2020,10,0
178000,5,1,125,No,NE,Cache,Conventional,3,3,1592,2009,84335,2018,6,1
182000,5,0,100,No,NE,Cache,Conventional,4,3,1932,2005,84335,2018,9,1
177100,5,0,0,No,NW,Cache,USDA Rural Development,2,1,988,1923,84335,2018,8,0
179900,5,1,125,No,NE,Cache,Conventional,3,3,1477,2009,84335,2018,8,1
246000,5,0,0,No,SE,Cache,Conventional,3,1,2280,1976,84335,2020,6,0
253000,5,2,125,No,SE,Cache,Cash,3,3,1712,2010,84335,2020,11,1
249700,5,2,125,No,SE,Cache,Conventional,4,4,2427,2012,84335,2019,12,1
263000,5,2,0,No,SE,Cache,USDA Rural Development,4,2,2208,1977,84335,2019,10,0
262000,5,2,0,No,NE,Cache,FHA,4,3,1781,2015,84335,2019,2,1
275000,5,2,0,No,SE,Cache,FHA,4,3,2462,2004,84335,2018,9,1
288000,5,2,0,No,SW,Cache,FHA,5,2,2187,1982,84335,2020,8,0
300000,5,2,125,No,SE,Cache,Conventional,4,3,2399,2010,84335,2020,7,1
310000,5,2,0,No,NW,Cache,Conventional,6,3,2574,2010,84335,2019,9,1
325000,5,2,0,No,NW,Cache,Conventional,4,2,2634,2009,84335,2020,10,1
393000,5,2,0,No,NE,Cache,Conventional,3,3,3847,1957,84335,2020,7,0
419750,5,2,0,No,SE,Cache,Cash,3,4,4010,2006,84335,2019,5,1
160200,6,0,0,No,SW,Cache,FHA,2,1,1000,1929,84335,2018,5,0
181000,6,1,125,No,NE,Cache,Cash,3,3,1555,2009,84335,2018,8,1
197000,6,1,125,No,NE,Cache,Conventional,3,3,1559,2009,84335,2019,11,1
205000,6,1,88,No,SE,Cache,Conventional,3,2,1307,2002,84335,2020,11,1
209000,6,0,0,No,SE,Cache,FHA,4,2,2429,1962,84335,2018,11,0
235000,6,2,125,No,SE,Cache,Conventional,3,3,1669,2014,84335,2019,6,1
239900,6,2,125,No,SE,Cache,Cash,3,3,1864,2015,84335,2019,8,1
262500,6,2,0,Yes,NW,Cache,FHA,4,2,3312,1930,84335,2019,5,0
280000,6,2,0,No,NW,Cache,Conventional,3,2,2700,2011,84335,2019,4,1
302600,6,2,125,No,SE,Cache,Cash,4,3,2906,2013,84335,2019,8,1
199900,7,1,125,No,SE,Cache,Conventional,3,3,1778,2010,84335,2018,6,1
206000,7,1,88,No,SE,Cache,FHA,3,2,1295,2001,84335,2020,10,1
215000,7,1,125,No,NE,Cache,FHA,3,3,1555,2008,84335,2020,11,1
229900,7,1,0,No,NW,Cache,Conventional,5,2,2024,1962,84335,2018,10,0
241000,7,3,0,No,SE,Cache,Conventional,5,2,2144,1997,84335,2019,12,0
249900,7,2,0,No,SE,Cache,Conventional,4,2,2221,1991,84335,2018,11,0
272500,7,1,0,No,NW,Cache,Conventional,4,2,2210,1936,84335,2020,5,0
285000,7,2,0,No,SW,Cache,Cash,5,2,2808,1926,84335,2019,10,0
317350,7,2,12,No,SE,Cache,Conventional,3,2,3152,2020,84335,2020,5,1
300000,7,2,0,No,NW,Cache,FHA,3,2,3340,2017,84335,2018,4,1
299000,7,3,190,No,SE,Cache,Cash,2,3,1796,2005,84335,2019,4,1
311575,7,2,0,No,NE,Cache,Conventional,5,3,3020,1975,84335,2020,11,0
344000,7,2,0,No,SW,Cache,Conventional,3,2,2979,2017,84335,2020,2,1
176000,8,0,125,No,NE,Cache,Conventional,3,3,1557,2009,84335,2018,8,1
192000,8,0,140,No,NE,Cache,FHA,4,3,1932,2005,84335,2019,8,1
211100,8,2,0,No,NW,Cache,Conventional,3,3,2441,1917,84335,2018,5,0
230000,8,2,125,No,SE,Cache,Conventional,5,3,2460,2013,84335,2018,3,1
244000,8,0,0,No,SE,Cache,USDA Rural Development,4,2,1824,1970,84335,2020,8,0
245000,8,0,0,No,SE,Cache,USDA Rural Development,4,2,2153,1925,84335,2019,4,0
286000,8,2,0,No,SE,Cache,FHA,4,3,2392,1997,84335,2019,8,0
315000,8,2,0,No,SW,Cache,USDA Rural Development,5,2,1980,2018,84335,2020,11,1
332900,8,2,0,No,SE,Cache,FHA,5,3,3015,1996,84335,2018,6,0
323900,8,3,0,No,NE,Cache,FHA,4,2,3765,1913,84335,2019,8,0
409650,8,3,0,No,NE,Cache,Conventional,3,3,3939,2017,84335,2018,5,1
175500,9,1,98,No,NE,Cache,Conventional,3,2,1307,2001,84335,2019,8,1
185000,9,1,125,No,NE,Cache,FHA,3,3,1592,2008,84335,2018,12,1
189900,9,2,63,No,SW,Cache,Conventional,2,2,1335,2008,84335,2018,6,1
208000,9,0,0,No,NW,Cache,VA,2,1,1228,1884,84335,2020,3,0
204000,9,0,140,No,NE,Cache,Conventional,3,3,1932,2005,84335,2020,3,1
263000,9,0,0,No,SW,Cache,Conventional,2,1,2045,1930,84335,2020,10,0
273000,9,0,0,No,NW,Cache,FHA,6,2,2280,1996,84335,2020,4,0
165900,10,0,0,No,NW,Cache,FHA,3,1,1335,1904,84335,2019,3,0
229400,10,2,125,No,SE,Cache,Conventional,3,3,1712,2010,84335,2019,7,1
225000,10,0,0,No,SW,Cache,USDA Rural Development,4,1,1738,1894,84335,2020,8,0
310000,10,2,325,No,SE,Cache,USDA Rural Development,3,2,2786,2019,84335,2019,8,1
280000,10,2,0,No,SE,Cache,FHA,5,3,2492,1988,84335,2019,10,0
285000,10,2,0,No,SE,Cache,FHA,3,2,2432,2002,84335,2020,3,1
336789,10,3,0,No,SE,Cache,Conventional,3,2,2848,2019,84335,2019,6,1
320000,10,2,0,No,SE,Cache,Conventional,5,2,2610,1998,84335,2020,7,0
360000,10,3,0,No,SE,Cache,Conventional,4,2,3620,2017,84335,2020,4,1
475000,10,3,0,No,SE,Cache,Cash,6,5,4162,1998,84335,2018,9,0
209900,11,2,100,No,SE,Cache,Conventional,4,4,2377,2014,84335,2018,1,1
222500,11,2,0,No,NW,Cache,Conventional,3,2,2312,1974,84335,2018,12,0
258000,11,2,0,No,SE,Cache,Cash,4,3,2582,1962,84335,2018,7,0
294000,11,2,0,No,SE,Cache,Other,5,3,2728,1998,84335,2019,11,0
440000,11,3,0,No,SE,Cache,Cash,3,2,4082,2016,84335,2019,8,1
199000,12,2,0,No,NE,Cache,Other,5,2,2016,1947,84335,2018,5,0
213000,12,1,0,No,SE,Cache,USDA Rural Development,4,2,1848,1970,84335,2018,6,0
252000,12,2,0,No,NW,Cache,Conventional,5,2,2514,1996,84335,2018,5,0
402000,12,3,0,No,SE,Cache,Conventional,3,2,3692,2020,84335,2020,7,1
390000,12,2,0,No,NE,Cache,Conventional,6,3,3444,2006,84335,2020,6,1
525000,12,2,0,No,NE,Cache,Conventional,7,5,6475,1998,84335,2019,6,0
209000,13,1,125,No,NE,Cache,USDA Rural Development,3,3,1597,2009,84335,2020,6,1
240000,13,0,0,No,NE,Cache,USDA Rural Development,5,3,2160,1974,84335,2018,6,0
271000,13,0,0,No,NE,Cache,FHA,3,2,1361,1996,84335,2018,7,0
304800,13,2,0,No,SE,Cache,VA,5,3,2803,1996,84335,2020,9,0
337500,13,2,0,No,SE,Cache,FHA,5,4,2710,1992,84335,2019,7,0
334000,13,2,0,Yes,SW,Cache,Conventional,5,3,2740,2009,84335,2020,5,1
373000,13,2,0,No,SE,Cache,Conventional,5,3,2980,2009,84335,2020,8,1
525000,13,3,0,No,SE,Cache,Other,5,3,5712,2016,84335,2018,2,1
189000,14,1,0,No,NW,Cache,FHA,2,1,1648,1941,84335,2018,6,0
223000,14,0,0,No,NW,Cache,USDA Rural Development,4,1,1934,1979,84335,2019,10,0
255000,14,2,0,No,SE,Cache,Conventional,4,2,2692,2005,84335,2018,6,1
290000,14,2,125,No,SE,Cache,Conventional,5,3,2460,2014,84335,2020,8,1
330700,14,2,150,No,SE,Cache,Conventional,3,2,2837,2020,84335,2020,9,1
322000,14,2,0,No,SE,Cache,Conventional,5,3,2978,2010,84335,2019,7,1
360000,14,4,0,No,NE,Cache,Conventional,4,3,3089,2007,84335,2020,2,1
192000,15,2,63,No,SW,Cache,Conventional,2,2,1335,2007,84335,2018,5,1
215000,15,1,125,No,SE,Cache,Conventional,3,3,1946,2010,84335,2020,2,1
220000,15,1,0,Yes,SE,Cache,Conventional,4,1,1612,1914,84335,2019,10,0
290000,15,2,0,No,SE,Cache,Conventional,4,3,3009,1978,84335,2019,8,0
387500,15,2,0,No,SE,Cache,Conventional,6,3,3356,2016,84335,2019,6,1
262400,16,2,123,No,SE,Cache,Conventional,4,3,2726,2016,84335,2018,8,1
320000,16,3,0,No,SE,Cache,Conventional,3,2,3114,2015,84335,2019,8,1
326000,16,2,0,No,SE,Cache,VA,6,3,2641,2009,84335,2018,7,1
220000,17,0,140,No,NE,Cache,USDA Rural Development,4,3,1911,2005,84335,2020,9,1
234755,17,2,0,No,NW,Cache,Cash,4,3,2764,1962,84335,2018,5,0
284000,17,2,0,No,NW,Cache,Conventional,5,2,2024,1960,84335,2020,6,0
315000,17,2,0,No,NW,Cache,VA,6,3,3156,1976,84335,2019,11,0
330000,17,2,0,No,SE,Cache,Conventional,6,3,2990,2020,84335,2020,3,1
339900,17,2,0,No,SE,Cache,Conventional,6,3,2954,2010,84335,2019,9,1
397000,17,3,0,No,SE,Cache,Conventional,3,2,3480,2018,84335,2018,11,1
212000,18,0,140,No,NE,Cache,FHA,4,3,1932,2005,84335,2020,6,1
240000,18,3,0,No,SW,Cache,Conventional,4,2,2368,1945,84335,2019,7,0
359900,18,2,0,No,NE,Cache,Conventional,6,3,3102,2016,84335,2019,10,1
201000,19,4,0,No,NW,Cache,FHA,4,2,2160,1999,84335,2018,9,0
215000,19,2,125,No,SE,Cache,Conventional,3,3,1653,2012,84335,2019,4,1
231000,19,2,125,No,SE,Cache,Cash,3,3,1630,2012,84335,2019,8,1
250000,19,2,0,No,NW,Cache,Conventional,4,2,2592,2010,84335,2018,8,1
289000,19,2,0,No,NE,Cache,FHA,3,2,2623,2019,84335,2020,1,1
289900,19,2,0,No,SW,Cache,USDA Rural Development,3,2,1560,2010,84335,2019,11,1
323500,19,2,0,No,NE,Cache,Cash,3,2,3464,2007,84335,2019,11,1
325505,19,2,0,No,SE,Cache,Conventional,7,3,3246,2010,84335,2018,3,1
296000,20,2,0,No,SE,Cache,Conventional,4,3,2189,2009,84335,2019,2,1
289000,21,2,125,No,SE,Cache,Cash,5,3,2726,2016,84335,2020,2,1
308000,21,1,0,No,SE,Cache,FHA,7,3,3348,1963,84335,2020,3,0
328500,21,3,0,No,SE,Cache,Cash,5,4,3114,2000,84335,2019,8,1
359000,21,3,150,Yes,NE,Cache,Conventional,4,3,4200,1999,84335,2018,5,0
1050000,21,3,0,Yes,SE,Cache,Conventional,7,5,8752,2008,84335,2020,11,1
162500,22,0,0,No,NW,Cache,USDA Rural Development,4,1,1864,1900,84335,2018,4,0
170000,22,1,85,No,SE,Cache,Cash,3,2,1295,2001,84335,2019,11,1
188500,22,0,140,No,NE,Cache,USDA Rural Development,3,3,1932,2005,84335,2019,7,1
282000,22,2,0,No,SW,Cache,FHA,3,2,3118,2018,84335,2018,12,1
293000,22,2,0,Yes,NE,Cache,FHA,4,3,2944,1919,84335,2019,8,0
380000,22,3,0,Yes,NE,Cache,Conventional,5,4,3855,2008,84335,2018,7,1
280000,24,2,0,No,NW,Cache,Conventional,3,2,2671,2010,84335,2020,1,1
286000,24,2,0,No,SE,Cache,Conventional,3,2,2746,2008,84335,2018,2,1
379900,24,3,15,No,SE,Cache,Conventional,5,3,3250,2012,84335,2018,9,1
172500,25,0,0,No,SW,Cache,Conventional,2,1,2142,1917,84335,2019,12,0
234900,25,2,125,No,SE,Cache,Conventional,3,3,1630,2013,84335,2019,7,1
239900,25,1,0,No,NW,Cache,Conventional,3,2,2312,1927,84335,2019,10,0
259000,25,3,0,No,NW,Cache,Conventional,5,4,2704,2004,84335,2018,8,1
275800,25,2,0,No,NW,Cache,FHA,4,3,2880,1973,84335,2019,7,0
359900,26,3,0,No,SE,Cache,Conventional,3,2,3260,2018,84335,2019,9,1
360000,26,2,0,Yes,SW,Cache,Conventional,4,3,2592,1973,84335,2019,11,0
222500,27,2,125,No,SE,Cache,Conventional,3,3,1623,2013,84335,2019,12,1
356000,27,3,80,No,SE,Cache,Conventional,3,3,3089,2017,84335,2019,7,1
400000,27,3,80,No,SE,Cache,Conventional,4,3,3473,2016,84335,2019,8,1
200000,28,1,125,No,SE,Cache,Cash,3,3,1778,2010,84335,2018,4,1
211000,28,0,140,No,NE,Cache,Conventional,3,3,1929,2005,84335,2020,5,1
235000,28,2,0,No,NE,Cache,USDA Rural Development,4,2,2048,1959,84335,2018,10,0
281600,28,2,0,No,SE,Cache,FHA,5,3,2453,2007,84335,2018,6,1
392000,28,2,0,No,SE,Cache,Conventional,6,4,3992,2005,84335,2018,12,1
465000,28,3,0,No,SE,Cache,Conventional,6,3,3640,2017,84335,2020,7,1
253000,29,0,0,No,NW,Cache,FHA,5,2,2250,1962,84335,2020,1,0
310000,29,2,125,No,SE,Cache,Conventional,4,3,2906,2013,84335,2020,4,1
435000,29,2,28,No,NE,Cache,Conventional,6,4,4133,2007,84335,2019,6,1
278000,30,2,0,No,NW,Cache,Conventional,5,2,2138,1996,84335,2020,4,0
345000,30,3,0,No,SE,Cache,Conventional,3,2,3050,2013,84335,2018,8,1
179000,31,0,100,No,NE,Cache,VA,4,3,1932,2005,84335,2019,3,1
176000,31,2,0,No,NW,Cache,Cash,2,1,1680,1900,84335,2020,8,0
199900,31,0,0,No,NE,Cache,Other,3,1,1764,1984,84335,2018,11,0
330788,31,2,12,No,SE,Cache,Conventional,3,2,3152,2020,84335,2020,6,1
340000,31,2,0,No,NE,Cache,Conventional,5,3,2950,2001,84335,2019,11,1
342000,31,2,0,No,SE,Cache,Conventional,5,3,2605,1996,84335,2020,11,0
385000,31,2,0,No,SE,Cache,VA,6,3,3735,2009,84335,2018,11,1
405000,31,2,0,No,SE,Cache,Conventional,5,4,3352,2010,84335,2020,8,1
210500,32,2,100,No,SE,Cache,Other,3,3,1864,2015,84335,2018,1,1
229000,32,2,0,No,SE,Cache,USDA Rural Development,4,2,2526,1972,84335,2018,10,0
242000,32,1,0,No,NW,Cache,USDA Rural Development,4,2,2579,1919,84335,2019,5,0
305000,32,2,0,No,SE,Cache,Conventional,3,2,2799,2019,84335,2019,8,1
327000,32,2,0,No,SE,Cache,Conventional,3,2,3100,2019,84335,2019,4,1
343000,32,3,0,No,NE,Cache,Conventional,5,3,2943,2006,84335,2020,6,1
403000,32,3,0,No,NE,Cache,Conventional,6,3,2905,2012,84335,2020,8,1
439900,32,3,0,Yes,SE,Cache,Conventional,6,4,3683,2017,84335,2019,7,1
202500,33,2,0,Yes,SE,Cache,FHA,4,2,1896,1992,84335,2018,4,0
209000,33,0,140,No,NE,Cache,Conventional,4,3,1929,2005,84335,2020,7,1
249000,33,1,0,No,SE,Cache,Conventional,4,2,2556,1954,84335,2019,2,0
259900,33,2,0,No,SE,Cache,FHA,3,2,2165,1995,84335,2019,6,0
309500,33,2,320,No,SE,Cache,FHA,3,2,2988,2020,84335,2020,5,1
339500,33,2,0,No,SE,Cache,Other,4,3,2735,1999,84335,2020,11,0
195000,34,2,0,No,SE,Cache,Conventional,4,1,2194,1961,84335,2018,7,0
220000,34,2,0,No,SW,Cache,FHA,4,1,1815,1904,84335,2018,8,0
330000,34,2,0,No,NE,Cache,Conventional,5,3,2899,2010,84335,2019,8,1
345000,34,2,90,No,SE,Cache,Cash,5,3,4004,2013,84335,2018,8,1
350000,34,2,0,No,SE,Cache,Conventional,5,4,2786,1997,84335,2020,7,0
377950,34,2,0,No,SE,Cache,Conventional,3,3,3995,2005,84335,2020,8,1
161700,35,2,0,No,NW,Cache,Cash,5,2,2033,1977,84335,2018,9,0
187000,35,1,125,No,NE,Cache,Conventional,3,3,1558,2008,84335,2019,1,1
253000,35,2,0,No,NE,Cache,FHA,4,2,2298,1977,84335,2019,3,0
252900,35,2,0,No,NW,Cache,FHA,4,2,2088,1996,84335,2019,2,0
254500,35,1,0,No,SE,Cache,Conventional,5,3,3872,1954,84335,2019,4,0
305000,35,2,0,No,SE,Cache,Conventional,6,5,3468,1996,84335,2018,8,0
359900,35,2,27,No,SE,Cache,USDA Rural Development,4,3,3163,2012,84335,2020,9,1
384500,35,3,80,No,SE,Cache,Conventional,4,4,2891,2016,84335,2019,12,1
167000,36,1,125,No,NE,Cache,FHA,3,3,1479,2008,84335,2018,7,1
215000,36,2,125,No,SE,Cache,Conventional,3,3,1669,2013,84335,2019,3,1
260900,36,2,0,No,SE,Cache,Conventional,4,2,1800,1997,84335,2019,8,0
257000,36,2,0,No,NE,Cache,USDA Rural Development,4,3,1988,2007,84335,2020,1,1
274000,36,2,125,No,SE,Cache,Other,4,3,2400,2010,84335,2020,7,1
321000,36,2,0,No,SE,Cache,Conventional,5,3,3162,1990,84335,2020,7,0
360900,36,2,0,No,SE,Cache,FHA,3,2,3390,2018,84335,2019,6,1
383000,36,3,180,No,SE,Cache,Cash,6,3,3720,2011,84335,2018,5,1
420000,36,4,0,Yes,NE,Cache,Conventional,5,4,3552,2010,84335,2018,12,1
240000,37,2,125,No,SE,Cache,Conventional,5,3,2424,2015,84335,2018,11,1
258000,37,2,0,No,SW,Cache,USDA Rural Development,5,2,1876,1997,84335,2020,2,0
292000,37,2,180,No,SE,Cache,FHA,3,2,2736,2019,84335,2019,6,1
335300,37,2,0,No,NE,Cache,FHA,7,4,2795,2006,84335,2020,4,1
400900,37,3,0,No,NE,Cache,Conventional,6,3,4717,2010,84335,2018,9,1
449000,37,4,0,No,SE,Cache,Conventional,6,3,3872,2008,84335,2019,5,1
193400,38,1,0,No,NW,Cache,FHA,4,1,1917,1924,84335,2018,12,0
270000,38,2,0,No,SE,Cache,VA,3,3,3001,1993,84335,2019,7,0
410000,38,2,150,No,NE,Cache,Cash,4,3,4118,2000,84335,2019,12,1
295000,39,2,0,No,NW,Cache,Cash,4,3,3767,1910,84335,2020,4,0
322000,39,3,0,No,NE,Cache,Other,5,4,2607,2016,84335,2018,10,1
346000,40,3,0,No,NE,Cache,FHA,4,2,3765,1913,84335,2020,7,0
375000,40,3,0,No,SE,Cache,Cash,6,4,3800,2001,84335,2019,5,1
299000,41,2,0,No,NW,Cache,Conventional,5,2,2648,2009,84335,2020,1,1
369000,41,2,0,No,SE,Cache,Conventional,6,3,3000,2014,84335,2019,8,1
401000,41,2,0,No,SE,Cache,Conventional,5,3,2905,2005,84335,2020,11,1
193000,42,0,140,No,NE,Cache,USDA Rural Development,2,2,1929,2005,84335,2020,6,1
244000,42,2,0,No,NE,Cache,USDA Rural Development,4,3,2020,2007,84335,2018,12,1
274500,42,2,0,No,NW,Cache,FHA,4,2,2289,1914,84335,2018,7,0
335000,42,2,0,No,SE,Cache,Conventional,3,2,3084,2020,84335,2020,7,1
373500,42,3,0,No,SE,Cache,Conventional,3,2,3329,2019,84335,2020,2,1
377000,42,2,0,Yes,NE,Cache,Conventional,4,3,4254,1960,84335,2019,6,0
209000,43,1,0,Yes,NE,Cache,USDA Rural Development,2,1,1743,1941,84335,2018,9,0
209000,43,1,125,No,SE,Cache,USDA Rural Development,3,3,1385,2012,84335,2020,2,1
325000,43,2,0,No,SE,Cache,Conventional,5,5,4200,1992,84335,2019,4,0
444000,43,3,34,No,NE,Cache,Conventional,5,4,4026,2009,84335,2019,4,1
215000,44,2,0,No,SW,Cache,Conventional,4,2,2234,1926,84335,2018,6,0
342000,44,2,0,No,NE,Cache,Conventional,5,3,2758,2011,84335,2020,6,1
265000,45,2,0,No,NE,Cache,USDA Rural Development,3,2,1440,1915,84335,2020,10,0
311658,45,2,325,No,SE,Cache,Conventional,3,2,2870,2019,84335,2019,11,1
259000,46,0,0,No,NW,Cache,Conventional,5,3,2250,1962,84335,2019,6,0
296000,46,1,0,No,SW,Cache,USDA Rural Development,5,2,3380,1914,84335,2020,8,0
299900,46,2,0,No,NE,Cache,Conventional,4,2,1950,1968,84335,2020,7,0
340000,46,2,0,No,SE,Cache,FHA,5,3,3241,2002,84335,2019,8,1
412000,46,3,15,No,SE,Cache,Conventional,6,4,3939,2016,84335,2018,4,1
325000,47,1,0,No,SE,Cache,VA,4,3,2572,1971,84335,2020,10,0
319900,47,0,0,No,SE,Cache,Other,5,2,2860,1914,84335,2020,3,0
354400,47,3,0,Yes,NE,Cache,Conventional,5,3,3605,2002,84335,2018,8,1
359900,47,2,180,No,SE,Cache,Conventional,6,4,3081,2015,84335,2019,6,1
400000,47,3,0,No,NE,Cache,Conventional,6,5,4344,2000,84335,2019,10,1
28500,48,0,355,No,NW,Cache,Cash,2,2,1200,1980,84335,2019,8,0
240000,48,0,0,No,SE,Cache,VA,4,1,1824,1970,84335,2020,7,0
268000,48,2,120,No,SE,Cache,Cash,2,2,1577,2004,84335,2020,7,1
330000,48,2,0,No,SE,Cache,Conventional,3,2,2846,2020,84335,2020,6,1
347000,48,2,0,No,NE,Cache,Conventional,6,3,3036,2002,84335,2020,7,1
465000,48,3,50,Yes,NE,Cache,Conventional,6,3,4200,2001,84335,2020,7,1
179900,49,0,0,No,SE,Cache,Conventional,2,1,1000,1933,84335,2018,3,0
338000,49,2,0,No,NE,Cache,Conventional,4,4,3582,2002,84335,2018,11,1
358000,49,3,0,No,SE,Cache,Conventional,3,2,3500,2019,84335,2019,8,1
365000,49,2,0,No,SE,Cache,Conventional,5,3,3210,1999,84335,2020,3,0
249900,50,1,0,No,NE,Cache,USDA Rural Development,4,2,2246,1961,84335,2019,12,0
322000,50,2,0,No,NE,Cache,VA,5,3,2941,2006,84335,2019,8,1
351501,50,3,0,No,SE,Cache,Conventional,4,3,3270,2019,84335,2019,6,1
304800,51,0,0,No,NW,Cache,VA,4,3,2344,1927,84335,2018,8,0
362000,51,2,0,No,SE,Cache,Conventional,5,3,2794,2016,84335,2020,4,1
377000,51,2,0,Yes,SE,Cache,Conventional,7,4,4378,2006,84335,2019,9,1
193900,52,1,88,No,SE,Cache,USDA Rural Development,3,2,1295,2001,84335,2020,5,1
193000,52,1,88,No,SE,Cache,USDA Rural Development,3,2,1295,2001,84335,2020,4,1
255000,52,2,125,No,SE,Cache,FHA,3,3,2424,2011,84335,2020,6,1
